"RegionType","RegionName","City","State","Metro","CBSATitle","SizeRank","MarketHealthIndex","SellForGain","PrevForeclosed","ForeclosureRatio","ZHVI","MoM","YoY","ForecastYoYPctChange","StockOfREOs","NegativeEquity","Delinquency","DaysOnMarket"
"City","Lake Forest","Lake Forest","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",530,6.14099504314301,80.43,4.8378,2.0337,640800,0.360219263899765,4.21206700276468,0.0125499375780274,37.4,0.0517692588825269,0.018702420761672,55
"City","Wilmington","Wilmington","DE","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",531,0.551679823756196,65,,,125800,-0.631911532385466,0.159235668789809,0.0104133545310017,10.4,0.25827137663853,0.0791907207315214,104
"City","San Ramon","San Ramon","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",532,9.09950431430145,93.33,2.5173,0.3547,905800,0.46583850931677,6.95477624276774,0.0221903289909473,38.7,0.0329523426542564,0.010224145920411,44
"City","New Rochelle","New Rochelle","NY","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",533,2.09932072700569,100,,,603100,-0.0331510028178352,-0.478547854785479,0.0110893715801692,9.4,0.0784455972559785,0.143328440929656,132
"City","Camarillo","Camarillo","CA","Ventura, CA","""Oxnard-Thousand Oaks-Ventura, CA""",534,6.39067376537544,85.37,3.3606,1.1322,534700,0.262516407275455,3.34364128333978,0.0199663362633253,45.6,0.0778939449261059,0.0417356718645559,61
"City","Springfield","Springfield","OR","Eugene, OR","""Eugene, OR""",535,4.31338351386084,78.95,9.6317,7.5064,186900,0.483870967741935,5.17726505346089,0.0323006955591225,38.6,0.137684319312051,0.0380540938899045,76.5
"City","Petaluma","Petaluma","CA","Santa Rosa, CA","""Santa Rosa, CA""",536,7.48118230218469,85.19,4.5287,,577800,0.69710700592541,7.05947748749305,0.0277500865351332,57.7,0.0521650306950045,0.0253682972222294,46
"City","La Mesa","La Mesa","CA","San Diego, CA","""San Diego-Carlsbad, CA""",537,7.70515880301083,98.21,2.1932,2.5043,460700,0.457915394679459,6.27450980392157,0.0200716301280659,46.7,0.0926276440591855,0.0258760137122023,60
"City","Huntington Park","Huntington Park","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",538,4.04167431613732,85.71,,2.1369,345800,0.0578703703703704,5.45898139676731,0.0177183342972818,74.2,0.12751677852349,0.0454545454545455,69
"City","Simpsonville","Simpsonville","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",539,5.74720029373967,80.39,4.2975,,187700,0.267094017094017,4.33574207893274,0.0243580181140117,49.2,0.074276927587131,0.0416324435802572,92
"City","Hammond","Hammond","IN","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",540,2.91628419313384,,,,74200,0.27027027027027,0.134952766531714,0.016199460916442,4.8,0.35256798070724,0.0580547849316857,108
"City","Palm Harbor","Palm Harbor","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",541,3.54874242702405,82.19,,,203600,0.642609985170539,8.93525949705725,0.0193222003929272,69.2,0.101902546114073,0.0751975384794015,76.5
"City","Stafford","Stafford","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",542,2.27464659445566,78.87,7.8809,5.0948,304100,0.0658111220796315,0.66203243958954,-0.00717527129233808,35.1,0.22811099258411,0.0239579561958901,85
"City","Town of Colonie","Town of Colonie","NY","Albany, NY","""Albany-Schenectady-Troy, NY""",543,7.9456581604553,100,,0.3396,205400,0.440097799511002,3.31991951710262,0.0149123661148978,12.9,0.109164307872979,0.0562659320189178,94
"City","Canton","Canton","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",544,5.83715806866165,63.95,,,204600,0.788177339901478,7.40157480314961,0.0401075268817204,65.8,0.10123041531714,0.027459084043273,84
"City","Mount Pleasant","Mount Pleasant","SC","Charleston, SC","""Charleston-North Charleston, SC""",545,8.98200844501561,72.22,0.6515,0.6018,380600,0.501716398204383,8.24800910125142,0.0262953231739358,33.6,0.0676785823009797,0.0277953258449192,86
"City","Plainfield","Plainfield","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",546,1.36221773453277,58.23,,,211200,0.189753320683112,2.17706821480406,0.0256676136363636,111.3,0.188291234182709,0.0626162820793909,111.5
"City","Cherry Hill","Cherry Hill","NJ","Philadelphia, PA","""Philadelphia-Camden-Wilmington, PA-NJ-DE-MD""",547,1.62291169451074,,,,231200,0.478053020425902,-0.301854247520483,0.0121496539792387,23.5,0.163983927666307,0.100682156745875,117
"City","Brandon","Brandon","FL","Tampa, FL","""Tampa-St. Petersburg-Clearwater, FL""",548,2.85845419496971,89.47,,,159500,0.504095778197858,6.68896321070234,0.0147836990595611,106.8,0.175888407711888,0.0763339726349933,82.5
"City","Kingsport","Kingsport","TN","Kingsport, TN","""Kingsport-Bristol-Bristol, TN-VA""",549,6.4613548742427,83.18,,,118000,0.254885301614274,1.54905335628227,0.0288728813559322,35,0.103032742273404,0.017524070038374,107
"City","Asheville","Asheville","NC","Asheville, NC","""Asheville, NC""",550,9.54103176060217,94.17,2.7351,0.9886,216800,1.11940298507463,7.37989103516592,0.0301060885608857,24,0.069804775865974,0.0176158662918605,72
"City","Pleasanton","Pleasanton","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",551,8.67174591518267,96.97,1.1475,,927200,0.509485094850949,9.50749970473603,0.0272875323554789,54.6,0.025140763093628,0.0151553640631493,42.5
"City","Smyrna","Smyrna","GA","Atlanta, GA","""Atlanta-Sandy Springs-Roswell, GA""",552,5.29190380025702,72.97,,,208600,0.578592092574735,9.38647089669638,0.045196548418025,42.4,0.205354684633998,0.0205925151933257,78
"City","Brick","Brick","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",553,0.677437121351202,70.54,10.9311,7.2469,243500,0.28830313014827,0,0.00558932238193011,47.6,0.137181399258745,0.134880306671852,124.5
"City","Gresham","Gresham","OR","Portland, OR","""Portland-Vancouver-Hillsboro, OR-WA""",554,5.75270791261245,92.47,9.3691,8.1321,245800,0.90311986863711,9.68317715305667,0.0486493083807975,44.5,0.0838253505326741,0.0490624332191089,55
"City","Greenville","Greenville","NC","Greenville, NC","""Greenville, NC""",555,3.19074720029374,60.49,6.9243,4.2543,112300,-0.266429840142096,0.178412132024978,0.0384951024042743,42.5,0.175949060967178,0.044647513813265,136
"City","Framingham","Framingham","MA","Boston, MA","""Boston-Cambridge-Newton, MA-NH""",556,5.96658711217184,76.47,,,337600,1.07784431137725,3.55828220858896,0.023542654028436,24.4,0.0881209126291102,0.0402745082685636,67
"City","Lauderhill","Lauderhill","FL","Miami-Fort Lauderdale, FL","""Miami-Fort Lauderdale-West Palm Beach, FL""",557,0.435101890949146,84.21,,,85800,-0.232558139534884,3.00120048019208,-0.0177039627039627,158,0.329635728930833,0.088632031770737,109
"City","Apple Valley","Apple Valley","CA","Riverside, CA","""Riverside-San Bernardino-Ontario, CA""",558,4.62456398017257,92.31,18.426,5.2268,195700,0.15353121801433,6.47442872687704,0.0561113949923353,75.8,0.21156242021696,0.0343942224876753,93.5
"City","Kirkland","Kirkland","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",559,8.63686432898843,95.08,4.9952,1.41,503600,0.338712891014146,9.76460331299041,0.0614912629070692,36.6,0.0763627642840486,0.0308530987390484,48
"City","Waipahu","Waipahu","HI","Urban Honolulu, HI","""Urban Honolulu, HI""",560,8.90765559023316,90,6.1018,0.5529,566200,0.58624977793569,5.5358807082945,0.0291663723066053,29.6,0.0522561380225614,0.0603174603174603,69
"City","Redondo Beach","Redondo Beach","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",561,8.53680925279971,94,2.9792,0.4513,881100,0.616649537512847,7.24196689386563,0.0176937918510953,79.5,0.0420539458632386,0.00707273992948227,55
"City","Yuba City","Yuba City","CA","Yuba City, CA","""Yuba City, CA""",562,7.76115292821737,78.95,9.6993,1.699,232600,1.21845082680592,6.30712979890311,0.0709415305245056,45.8,0.181571827689742,0.0227567948615096,68
"City","Bismarck","Bismarck","ND","Bismarck, ND","""Bismarck, ND""",563,9.61446667890582,98.31,,,264000,-0.0757002271006813,7.27346607070297,0.0249886363636365,2.4,0.0336426559437177,0,88.5
"City","Greer","Greer","SC","Greenville, SC","""Greenville-Anderson-Mauldin, SC""",564,6.91389755828897,77.78,4.9234,0.5495,166300,0.301568154402895,4.00250156347717,0.0235658448586891,26.5,0.0684908386471555,0.0302097226808988,82
"City","Mooresville","Mooresville","NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",565,8.82412337066275,74.81,4.4098,2.788,219000,0.597152044097382,5.95065312046444,0.0382511415525115,40.4,0.076153433861596,0.0327020132412259,113.5
"City","Casa Grande","Casa Grande","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",566,2.17734532770332,71.74,16.3686,6.2517,132700,0.606520090978014,0.759301442672741,0.0365335342878674,336.1,0.216207821243643,0.0380772696022375,86
"City","Salisbury","Salisbury","NC","Charlotte, NC","""Charlotte-Concord-Gastonia, NC-SC""",567,3.77822654672297,72.22,,,132800,0.0753579502637528,4.73186119873817,0.0253614457831326,11.1,0.141187545976937,0.035729523669028,111
"City","Centreville","Centreville","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",568,6.72663851661465,76.27,3.2465,1.6,375500,-0.0532339632685653,-0.844996039081067,-0.0124926764314248,14.8,0.102122107885434,0.0163874623967742,66
"City","San Marcos","San Marcos","CA","San Diego, CA","""San Diego-Carlsbad, CA""",569,7.02772168165963,85.71,3.0959,1.8321,489800,0.204582651391162,6.29340277777778,0.02177623519804,46.6,0.0837553514201581,0.0240535136460374,57.5
"City","Pasco","Pasco","WA","Kennewick, WA","""Kennewick-Richland, WA""",570,8.79383146686249,92.98,4.1056,2.6278,170200,1.00890207715134,7.65338393421885,0.0379377203290248,29.3,0.097473707036756,0.0211345939933259,69
"City","Rome","Rome","GA","Rome, GA","""Rome, GA""",571,6.7165412153479,80,,,107700,0.186046511627907,5.79567779960707,0.0271309192200557,11.3,0.197454864659471,0.0296092900094336,124
"City","Warwick","Warwick","RI","Providence, RI","""Providence-Warwick, RI-MA""",572,2.79511657793281,58.82,9.375,6.1354,179100,0.674536256323777,5.29100529100529,0.0333333333333334,48.8,0.218256647981409,0.0506711004503,83.5
"City","Bremerton","Bremerton","WA","Bremerton, WA","""Bremerton-Silverdale, WA""",573,2.60969340921608,76.36,11.5106,7.5257,215700,0.794392523364486,7.79610194902549,0.0427770050996754,54,0.215539338506298,0.0415829809997518,60
"City","Spring Valley","Spring Valley","CA","San Diego, CA","""San Diego-Carlsbad, CA""",574,4.96511841380576,95.83,7.8797,2.311,383700,0.366204551399425,6.19983393301965,0.0216940317956738,61.2,0.112700647074091,0.040173605956228,60
"City","Great Falls","Great Falls","MT","Great Falls, MT","""Great Falls, MT""",575,6.14650266201579,82.76,,,152900,0.262295081967213,0.990752972258917,0.0433028122956181,34.8,0.136977521044309,0.0200264269353215,78.5
"City","O Fallon","O Fallon","MO","St. Louis, MO","""St. Louis, MO-IL""",576,6.28786487975032,75.71,12.5144,2.7298,200300,0.754527162977867,8.27027027027027,0.0369995007488766,65.3,0.0980634547639803,0.0222161949028591,72
"City","Waterford","Waterford","MI","Detroit, MI","""Detroit-Warren-Dearborn, MI""",577,5.98678171470534,62.86,,,131100,0.229357798165138,7.37100737100737,0.0431426392067125,58.5,0.170572327345137,0.0170699318290086,92
"City","Passaic","Passaic","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",578,4.62915366256655,100,,2.9752,292100,0.724137931034483,7.27139184722732,0.0267613830879836,64.8,0.240617180984153,0.233968804159445,135
"City","Schaumburg","Schaumburg","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",579,1.56599963282541,66.67,,,203800,0.0982318271119843,3.24214792299899,0.0278949950932286,74.1,0.215225006082802,0.0328538088129369,96
"City","Lodi","Lodi","CA","Stockton, CA","""Stockton-Lodi, CA""",580,6.47971360381862,89.58,5.9273,2.3317,262500,0.420811017597552,4.91606714628297,0.0586095238095239,48.3,0.150444525713733,0.0243595153267634,65
"City","Ellicott City","Ellicott City","MD","Baltimore, MD","""Baltimore-Columbia-Towson, MD""",581,3.57260877547274,100,,19.6078,478800,0.209292591042277,-3.19450060655075,-0.0113241436925647,24.6,0.0853760534676147,0.021057500881996,103
"City","West Lafayette","West Lafayette","IN","Lafayette-West Lafayette, IN","""Lafayette-West Lafayette, IN""",582,2.61611896456765,75,,,164400,-0.182149362477231,0.67360685854256,0.0188138686131387,29.6,0.109306260575296,0.00619195046439629,74
"City","Plymouth","Plymouth","MN","Minneapolis-St Paul, MN","""Minneapolis-St. Paul-Bloomington, MN-WI""",583,4.59610794932991,82.95,3.7867,2.3987,299500,-0.166666666666667,-0.332778702163062,0.0200500834724542,42.9,0.124711844429077,0.0200251365759628,86
"City","Waldorf","Waldorf","MD","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",584,0.698549660363503,58.73,17.7559,3.5214,258000,0.78125,5.22022838499184,0.01134496124031,84.8,0.388451041767775,0.0736465810493024,102
"City","Marysville","Marysville","WA","Seattle, WA","""Seattle-Tacoma-Bellevue, WA""",585,3.69469432715256,91.67,11.6496,4.6675,272200,0.368731563421829,8.23061630218688,0.0571197648787656,58.1,0.157632366252154,0.0539589730157921,60
"City","Hanford","Hanford","CA","Hanford, CA","""Hanford-Corcoran, CA""",587,6.85973930604002,97.14,8.8739,2.4757,167200,0.299940011997601,5.42244640605296,0.0583612440191388,56.8,0.248470948012232,0.0307692307692308,89
"City","Lynwood","Lynwood","CA","Los Angeles-Long Beach-Anaheim, CA","""Los Angeles-Long Beach-Anaheim, CA""",588,1.82852946576097,60,33.4702,4.492,326600,0.245549416820135,8.21736249171637,0.0192682180036743,82.4,0.145529197080292,0.0532915360501567,69
"City","Youngstown","Youngstown","OH","Youngstown, OH","""Youngstown-Warren-Boardman, OH-PA""",589,2.6051037268221,,,,31400,-0.317460317460317,-0.946372239747634,0.0204777070063695,0.5,0.292277717043031,0.0531754511102116,119
"City","Flower Mound","Flower Mound","TX","Dallas-Fort Worth, TX","""Dallas-Fort Worth-Arlington, TX""",590,9.86414540113824,91.67,,0.5852,325700,0.586781964175417,15.5784244144784,0.0627080135093645,24.1,0.037710118306814,0.0103369740675402,48
"City","Avondale","Avondale","AZ","Phoenix, AZ","""Phoenix-Mesa-Scottsdale, AZ""",591,2.82632641821186,81.67,16.245,3.6113,174900,0.748847926267281,6.64634146341463,0.0337850200114351,92.1,0.227850285860062,0.028279074790078,55
"City","Temple","Temple","TX","Killeen, TX","""Killeen-Temple, TX""",592,6.90104644758583,85.71,,,112100,0,6.15530303030303,0.0455664585191793,61.5,0.164360944605968,0.0228337220478655,119
"City","Kokomo","Kokomo","IN","Kokomo, IN","""Kokomo, IN""",593,5.66458601064806,,,,73300,0.410958904109589,-0.272108843537415,0.0360436562073669,0,0.236635840546732,0.0412795665087846,
"City","San Rafael","San Rafael","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",594,5.11749586928584,91.43,2.639,,837900,0.10752688172043,5.14493662943908,0.0139133548156105,95.1,0.0342797005525851,0.0150834295818033,43
"City","Palo Alto","Palo Alto","CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",595,9.82375619607123,100,,,2479200,0.63321967851924,18.8380788035663,0.057283801226202,49.9,0.0219755886066136,0.0269918066684085,36
"City","Milpitas","Milpitas","CA","San Jose, CA","""San Jose-Sunnyvale-Santa Clara, CA""",596,9.7246190563613,96.3,3.285,0.3314,808400,0.986883198001249,12.3558026407227,0.0370324096981691,32.4,0.0383944153577661,0.0174825174825175,43
"City","Union City","Union City","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",597,3.98017257205801,,,,307800,0.65402223675605,8.22784810126582,0.0338564002599091,60.8,0.283839212469237,0.190751445086705,141
"City","Union City","Union City","CA","San Francisco, CA","""San Francisco-Oakland-Hayward, CA""",598,9.51073985680191,100,6.5841,0.7485,685900,1.15027282111783,14.564890596292,0.0445487680419887,41.3,0.0481317289423686,0.0184210526315789,42.5
"City","Kenner","Kenner","LA","New Orleans, LA","""New Orleans-Metairie, LA""",599,5.40939966954287,91.67,,,164200,-0.303582270795386,9.39373750832778,0.0259135200974421,5.9,0.113320982227069,0.0380971166625411,80.5
"City","Dubuque","Dubuque","IA","Dubuque, IA","""Dubuque, IA""",600,9.65577382045162,100,3.2212,0.4273,136000,0.221075902726603,5.18174787316319,0.023220588235294,27.2,0.0662335412483459,0.0233856597112348,90.5
"City","Palatine","Palatine","IL","Chicago, IL","""Chicago-Naperville-Elgin, IL-IN-WI""",601,1.80558105379108,60.67,,,234000,0.300042863266181,2.67661254936376,0.0256794871794872,95.3,0.18523657750574,0.0385551779035326,98
"City","Tomball","Tomball","TX","Houston, TX","""Houston-The Woodlands-Sugar Land, TX""",602,8.77547273728658,85.71,,,208400,0.920096852300242,11.4438502673797,0.0407821497120922,40.8,0.04771291448178,0.0167101351161689,62
"City","The Woodlands","The Woodlands","TX","Houston, TX","""Houston-The Woodlands-Sugar Land, TX""",603,9.20506700936295,93.15,,,335100,0.149432157800359,4.94832445975572,0.0300387943897344,26.2,0.0531665066647564,0.00522690334044728,76
"City","Lafayette","Lafayette","IN","Lafayette-West Lafayette, IN","""Lafayette-West Lafayette, IN""",604,1.91848724068294,81.25,,,89900,-0.221975582685905,4.05092592592593,0.0249499443826473,52.6,0.152369308803134,0.0308745524821345,78
"City","North Little Rock","North Little Rock","AR","Little Rock, AR","""Little Rock-North Little Rock-Conway, AR""",605,1.68992105746282,90.48,10.7024,5.4051,88000,-0.113507377979569,-1.78571428571429,0.0140340909090908,67,0.172008995087462,0.0394305227519763,109.5
"City","Waterloo","Waterloo","IA","Waterloo, IA","""Waterloo-Cedar Falls, IA""",606,8.78924178446852,,,,86100,0,3.11377245508982,0.0340301974448316,1.1,0.102370283982672,0.0413901432682985,94
"City","Port Charlotte","Port Charlotte","FL","Punta Gorda, FL","""Punta Gorda, FL""",607,4.7025885808702,84.85,,,140100,0.718907260963336,7.11009174311927,0.0181441827266238,122.8,0.140693446501483,0.0807493742014855,109
"City","Vienna","Vienna","VA","Washington, DC","""Washington-Arlington-Alexandria, DC-VA-MD-WV""",608,7.61795483752524,95.18,0.8728,,709900,-0.25291555430659,-0.99023709902371,-0.0141428370192985,6.7,0.0527823011287155,0.0210123128865077,74
"City","East Orange","East Orange","NJ","New York, NY","""New York-Newark-Jersey City, NY-NJ-PA""",609,0.15880301083165,,,,170900,0.352319436288902,-1.83802412406663,-0.000836746635459296,95.3,0.447251867529952,0.271362413672413,141
